Mockup,Dieline,Description
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-105060.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-105060.png,Custom Dimensions Tuck End Boxes Polygonal Dieline 105060
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-180143.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-180143.png,Custom Dimensions Polygonal Boxes Zipper Dieline 180143
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-112481.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-112481.png,Custom Dimensions Reverse Lock Boxes Suitcases Dieline 112481
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-221030.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-221030.png,Custom Dimensions Tote Bags Ladder-type Dieline 221030
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-112330.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-112330.png,Custom Dimensions Auto Bottome Snap Lock Boxes with Auto Lock Buckles Dieline 112330
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-123210.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-123210.png,Custom Dimensions Tray Boxes Tear Open Dieline 123210
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-102280.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-102280.png,Custom Dimensions Tuck End Boxes Folio Dieline 102280
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20211117/ed728221-0740-4a45-a65b-c12ddb38a3750001.jpg,https://yun.baoxiaohe.com/admin-materials/ee2f2450-3fc2-41ee-9d9a-54a643905808.png?imageView2/2/w/300|imageslim,Bottles Glass Product Label Dieline 504120
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-110520.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-110520.png,Custom Dimensions Tuck End Box Variations Half Lid Dieline 110520
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-113010.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-113010.png,Custom Dimensions Tuck End Box Variations Regular Octagon Dieline 113010
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-180082.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-180082.png,Custom Dimensions Polygonal Boxes Regular Triangle Dieline 180082
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-111630.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-111630.png,Custom Dimensions Tuck End Box Variations Overlapping Dieline 111630
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-121060.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-121060.png,Custom Dimensions Tray Boxes Upper Cover Lock Dieline 121060
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-120142.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-120142.png,Custom Dimensions Tray Boxes Side Mortise Locks Dieline 120142
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20210709/b3218ea2-ec45-4d82-85af-14994ab231920001.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-600522.png,Pillow Pouch Flexible Packaging Mylar Bag Dieline 600522
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20221213/39620680001.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-603840.png,Packaging Flexible Packaging Plastic Bag Dieline 603840
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20211118/666a05da-ef91-4ebf-a5b1-0e6028f560ce0001.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-602050.png,Flexible Packaging Dieline 602050
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-116580.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-116580.png,Custom Dimensions Tuck End Box Variations Side Dieline 116580
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20220630/29385280001.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-603220.png,Packaging Flexible Packaging Back Sealing Bag Dieline 603220
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20210802/b7589d7c-08af-4f83-aadf-4517e89381c20001.jpg,https://yun.baoxiaohe.com/admin-materials/c4636fbe-3ecf-42ad-b5ac-a0c14685caaf.png?imageView2/2/w/300|imageslim,Bottles Plastic Product Label Dieline 501031
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-112110.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-112110.png,Custom Dimensions Tuck End Box Variations Handles Dieline 112110
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-111650.png,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-111650.png,Custom Dimensions Tuck End Box Variations Overlapping Dieline 111650
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-105080.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-105080.png,Custom Dimensions Tuck End Boxes Zipper Dieline 105080
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-180050.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-180050.png,Custom Dimensions Polygonal Boxes Triangle Dieline 180050
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20210914/6569b0bb-8cce-445d-beea-cc6806f2d5030001.jpg,https://yun.baoxiaohe.com/admin-materials/b61494cd-2c46-4d7c-888c-83665719a67b.png?imageView2/2/w/300|imageslim,Flexible Packaging Mylar Bag Plastic Bag Dieline 601340
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20210722/2cbc269e-f641-4b30-98d4-a9d6c3c268c10001.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-500470.png,Bottles Product Label Makeup Dieline 500470
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-116710.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-116710.png,Custom Dimensions Tuck End Box Variations Bell Towers Dieline 116710
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20220308/18758990001.jpg,https://yun.baoxiaohe.com/admin-materials/6def6977-b560-4ba4-b59f-c78a1f187592.png?imageView2/2/w/300|imageslim,Flexible Packaging Napskin Bags Pouches Dieline 602750
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-403010.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-403010.png,Custom Dimensions PVC Boxes Reverse Inserts Dieline 403010
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-171490.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-171490.png,Custom Dimensions Display Boxes Bottom Buckles Dieline 171490
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-171011.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-171011.png,Custom Dimensions Display Boxes Auto Lock Bottom Dieline 171011
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-110630.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-110630.png,Custom Dimensions Tuck End Box Variations Interlocking Buckles Dieline 110630
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-109040.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-109040.png,Custom Dimensions Tuck End Boxes Side Zippers Dieline 109040
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20220209/17431960001.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-500440.png,Pump Bottles Product Label Dieline 500440
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20210715/b52a2530-bb3f-4c38-9e45-168e36ce27fb0001.jpg,https://yun.baoxiaohe.com/admin-materials/e3a83a5c-cc79-426b-a8ee-83e08555fff4.png?imageView2/2/w/300|imageslim,Flexible Packaging Mylar Bag Plastic Bag Dieline 600770
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-180130.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-180130.png,Custom Dimensions Polygonal Boxes Triangle Dieline 180130
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-200022.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-200022.png,Custom Dimensions 0202 Cartons Portable Holes Dieline 200022
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-112082.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-112082.png,Custom Dimensions Tuck End Box Variations With Window Dieline 112082
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-152040.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-152040.png,Custom Dimensions Flip Top Boxes Lock Inserts Dieline 152040
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20210818/8b578175-04b2-4cf0-a155-00bef57f012b0001.jpg,https://yun.baoxiaohe.com/admin-materials/4bbcf4f8-e19e-4d97-a688-75937f0d9a4c.png?imageView2/2/w/300|imageslim,Pouch Flexible Packaging With Hanger Hole Mylar Bag Dieline 600740
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20220630/29384960001.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-603240.png,Packaging Flexible Packaging Plastic Bag Dieline 603240
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-200021.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-200021.png,Custom Dimensions Cartons 0202 Dieline 200021
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-260040.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-260040.png,Custom Dimensions Round Cards Hangtags/Cards Dieline 260040
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-156480.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-156480.png,Custom Dimensions Flip Top Boxes Roof Dieline 156480
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20220209/17429990001.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-500400.png,Bottles Glass Product Label Dieline 500400
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20210903/8cfd9d05-9a92-463c-a47a-09f67e3067b40001.jpg,https://yun.baoxiaohe.com/admin-materials/a7775058-8a06-4b35-b834-660898a9f616.png?imageView2/2/w/300|imageslim,Plastic Bottles Dieline 502140
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-242001.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-242001.png,Custom Dimensions Brochure Trifold Dieline 242001
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-246010.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-246010.png,Custom Dimensions Single Folder Folders Dieline 246010
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20211208/225de944-9bc7-43a2-87aa-0afc8dd32dc30001.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-600440.png,Flexible Packaging Mylar Bag Plastic Bag Dieline 600440
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-271010.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-271010.png,Custom Dimensions Labels Dieline 271010
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20220308/18777560001.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-602760.png,Flexible Packaging Pouches Mylar Bag Dieline 602760
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-110080.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-110080.png,Custom Dimensions Tuck End Box Variations Round Lock MortiseLock Boxes Dieline 110080
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-106012.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-106012.png,Custom Dimensions Back Open Boxes Auto Lock Bottom Dieline 106012
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20210927/f8ac1b0b-89d4-4c93-b6a2-98ef3dab41520001.jpg,https://yun.baoxiaohe.com/admin-materials/b4e704bc-ecbc-4a60-ade1-b3783622dee0.png?imageView2/2/w/300|imageslim,Bottles Paper Buckets Dieline 501611
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-112060.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-112060.png,Custom Dimensions Tuck End Box Variations Heart-shaped Dieline 112060
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-183011.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-183011.png,Custom Dimensions Polygonal Boxes Rhombus Dieline 183011
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20220118/16993410001.jpg,https://yun.baoxiaohe.com/admin-materials/09fab735-52b4-4db8-be33-80dd94ecf45f.png?imageView2/2/w/300|imageslim,Square Can Aluminum Cans Tin Dieline 505630
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-110017.png,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-110017.png,Custom Dimensions Tuck End Box Variations Bottom Buckles Dieline 110017
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-110081.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-110081.png,Custom Dimensions Tuck End Box Variations Heart-shaped Dieline 110081
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-245031.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-245031.png,Custom Dimensions Envelopes Dieline 245031
https://yun.baoxiaohe.com/admin-materials/4da89ef3-4b2a-4572-909c-74d3b32d9eec.png?imageView2/2/w/300|imageslim,https://yun.baoxiaohe.com/admin-materials/e1c97103-3933-483e-ae75-57dfdaf6d729.png?imageView2/2/w/300|imageslim,Custom Dimensions Zipper Cartons Dieline 200033
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-182022.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-182022.png,Custom Dimensions Polygonal Boxes Triangle Dieline 182022
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-103230.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-103230.png,Custom Dimensions Tuck End Boxes Oblique hanging hole Dieline 103230
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-182021.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-182021.png,Custom Dimensions Polygonal Boxes Triangle Dieline 182021
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-156240.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-156240.png,Custom Dimensions Flip Top Boxes Polygonal Dieline 156240
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-102013.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-102013.png,Custom Dimensions Tuck End Boxes Auto Bottome Snap Lock Dieline 102013
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-109170.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-109170.png,Custom Dimensions Tuck End Boxes Paper Dieline 109170
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20220706/29673640001.jpg,https://yun.baoxiaohe.com/admin-materials/01048e1f-2ef4-485f-abd2-dc7fff3d4a28.png?imageView2/2/w/300|imageslim,Chopsticks Packaging Back Sealing Bag Mylar Bag Dieline 602740
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-110460.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-110460.png,Custom Dimensions Tuck End Box Variations Reverse Tuck End Boxes Dieline 110460
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-128040.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-128040.png,Custom Dimensions Tray Boxes Four Folds Dieline 128040
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-105110.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-105110.png,Custom Dimensions Tuck End Boxes Front Open Dieline 105110
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-157010.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-157010.png,Custom Dimensions Flip Top Boxes Double Open Dieline 157010
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20211115/6a036f6f-e7d4-49d3-80ec-55df16699f750001.jpg,https://yun.baoxiaohe.com/admin-materials/0029ab70-f2fd-4ab9-8048-ae9c8b7cab4b.png?imageView2/2/w/300|imageslim,Bottles Dieline 504090
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-181120.png,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-181120.png,Custom Dimensions Packaging Polygonal Boxes Dieline 181120
